source,target,edge_type,weight,relation_strength,relative_queriability
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge::Components,field:cf_49533263f29569,subgroup_to_field,0.4906741664038513,1.0,0.4906741664038513
field:cf_469c691048a0ce,field:cf_49533263f29569,sibling_context,0.40528846153846154,0.5,0.40528846153846154
field:cf_469c691048a0ce,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,cartesian,0.055820286240360686,,0.055820286240360686
field:cf_469c691048a0ce,subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge::Components,cartesian,0.10376589539609599,,0.10376589539609599
field:cf_49533263f29569,field:cf_469c691048a0ce,sibling_context,0.40528846153846154,0.5,0.40528846153846154
field:cf_49533263f29569,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge,cartesian,0.05146880034776871,,0.05146880034776871
field:cf_49533263f29569,subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge::Components,cartesian,0.09567679624665802,,0.09567679624665802
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Bariatric_surgery_evaluation,subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Bariatric_surgery_evaluation::Components,group_to_subgroup,1.0,3.0,1.0
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Bariatric_surgery_evaluation::Components,field:cf_505d09ec39545c,subgroup_to_field,0.3903348247313707,1.0,0.3903348247313707
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Bariatric_surgery_evaluation::Components,field:cf_ac2de786b38da7,subgroup_to_field,0.3376923973665094,1.0,0.3376923973665094
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Bariatric_surgery_evaluation::Components,field:cf_8f20b6e7578a41,subgroup_to_field,0.27197277790211977,1.0,0.27197277790211977
field:cf_505d09ec39545c,field:cf_ac2de786b38da7,sibling_context,0.4655448717948718,0.5,0.4655448717948718
field:cf_505d09ec39545c,subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Bariatric_surgery_evaluation::Components,cartesian,0.08611734595200111,,0.08611734595200111
field:cf_ac2de786b38da7,field:cf_505d09ec39545c,sibling_context,0.4655448717948718,0.5,0.4655448717948718
field:cf_ac2de786b38da7,field:cf_8f20b6e7578a41,sibling_context,0.37259615384615385,0.5,0.37259615384615385
field:cf_8f20b6e7578a41,field:cf_ac2de786b38da7,sibling_context,0.37259615384615385,0.5,0.37259615384615385
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis,subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure,group_to_subgroup,0.2153634553811415,4.0,0.2153634553811415
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis,subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging_/_Clinical_cTNM_,group_to_subgroup,0.29871928082361665,1.0,0.29871928082361665
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis,subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging_/_Pathological_pTNM_,group_to_subgroup,0.26071566436403876,2.0,0.26071566436403876
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis,subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging,group_to_subgroup,0.2252015994312032,1.0,0.2252015994312032
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure,field:cf_bd9db9ae67063d,subgroup_to_field,0.2649935150272129,1.0,0.2649935150272129
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure,field:cf_4e7e8ca2916a1e,subgroup_to_field,0.3029373768797004,1.0,0.3029373768797004
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure,field:cf_0a229c157b8d2a,subgroup_to_field,0.280326922137427,1.0,0.280326922137427
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure,field:cf_af0c9a7d79fe64,subgroup_to_field,0.1517421859556597,1.0,0.1517421859556597
field:cf_bd9db9ae67063d,field:cf_4e7e8ca2916a1e,sibling_context,0.425,0.5,0.425
field:cf_4e7e8ca2916a1e,field:cf_bd9db9ae67063d,sibling_context,0.425,0.5,0.425
field:cf_4e7e8ca2916a1e,field:cf_0a229c157b8d2a,sibling_context,0.425,0.5,0.425
field:cf_0a229c157b8d2a,field:cf_4e7e8ca2916a1e,sibling_context,0.425,0.5,0.425
field:cf_0a229c157b8d2a,field:cf_af0c9a7d79fe64,sibling_context,0.3283653846153846,0.5,0.3283653846153846
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken,subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken::Procedure_list,group_to_subgroup,1.0,6.0,1.0
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken::Procedure_list,field:cf_0b6364bb149692,subgroup_to_field,0.268285299031749,1.0,0.268285299031749
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken::Procedure_list,field:cf_e5c01940113606,subgroup_to_field,0.11125898981434895,1.0,0.11125898981434895
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken::Procedure_list,field:cf_fc5be63ab59287,subgroup_to_field,0.24138625361127072,1.0,0.24138625361127072
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken::Procedure_list,field:cf_821e1930333a5c,subgroup_to_field,0.07036597064369089,1.0,0.07036597064369089
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken::Procedure_list,field:cf_c9b3a708f95249,subgroup_to_field,0.13573834005204957,1.0,0.13573834005204957
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken::Procedure_list,field:cf_bbec72e0a270f7,subgroup_to_field,0.17296514684689082,1.0,0.17296514684689082
field:cf_0b6364bb149692,field:cf_fc5be63ab59287,sibling_context,0.35432692307692304,0.5,0.35432692307692304
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_mass_index,subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_mass_index::Single,group_to_subgroup,1.0,1.0,1.0
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_mass_index::Single,field:cf_c75844f7868470,subgroup_to_field,1.0,1.0,1.0
field:cf_c75844f7868470,group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_mass_index,cartesian,0.10786202271831821,,0.10786202271831821
field:cf_c75844f7868470,subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_mass_index::Single,cartesian,0.20050773868134894,,0.20050773868134894
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_radiotherapy,field:cf_ed2fd195fdc918,subgroup_to_field,1.0,1.0,1.0
field:cf_ed2fd195fdc918,subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_radiotherapy,cartesian,0.10112320918246043,,0.10112320918246043
field:cf_af0c9a7d79fe64,field:cf_0a229c157b8d2a,sibling_context,0.3283653846153846,0.5,0.3283653846153846
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging_/_Clinical_cTNM_,field:cf_3c63f8bfbf5fd7,subgroup_to_field,1.0,1.0,1.0
field:cf_3c63f8bfbf5fd7,subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging_/_Clinical_cTNM_,cartesian,0.16707312821449988,,0.16707312821449988
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging_/_Pathological_pTNM_,field:cf_c4703128fab784,subgroup_to_field,0.5072351741645665,1.0,0.5072351741645665
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging_/_Pathological_pTNM_,field:cf_72eaea6790449d,subgroup_to_field,0.49276482583543346,1.0,0.49276482583543346
field:cf_c4703128fab784,field:cf_72eaea6790449d,sibling_context,0.28894230769230766,0.5,0.28894230769230766
field:cf_c4703128fab784,subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging_/_Pathological_pTNM_,cartesian,0.07278255683854196,,0.07278255683854196
field:cf_72eaea6790449d,field:cf_c4703128fab784,sibling_context,0.28894230769230766,0.5,0.28894230769230766
field:cf_72eaea6790449d,subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging_/_Pathological_pTNM_,cartesian,0.06937685024721109,,0.06937685024721109
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging,field:cf_8e35971b63e360,subgroup_to_field,1.0,1.0,1.0
field:cf_8e35971b63e360,subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging,cartesian,0.12024868570175187,,0.12024868570175187
field:cf_e5c01940113606,field:cf_c9b3a708f95249,sibling_context,0.1766826923076923,0.5,0.1766826923076923
field:cf_e5c01940113606,field:cf_821e1930333a5c,sibling_context,0.13221153846153844,0.5,0.13221153846153844
field:cf_fc5be63ab59287,field:cf_0b6364bb149692,sibling_context,0.35432692307692304,0.5,0.35432692307692304
field:cf_fc5be63ab59287,field:cf_bbec72e0a270f7,sibling_context,0.2752403846153846,0.5,0.2752403846153846
field:cf_821e1930333a5c,field:cf_e5c01940113606,sibling_context,0.13221153846153844,0.5,0.13221153846153844
field:cf_c9b3a708f95249,field:cf_bbec72e0a270f7,sibling_context,0.21394230769230768,0.5,0.21394230769230768
field:cf_c9b3a708f95249,field:cf_e5c01940113606,sibling_context,0.1766826923076923,0.5,0.1766826923076923
field:cf_bbec72e0a270f7,field:cf_fc5be63ab59287,sibling_context,0.2752403846153846,0.5,0.2752403846153846
field:cf_bbec72e0a270f7,field:cf_c9b3a708f95249,sibling_context,0.21394230769230768,0.5,0.21394230769230768
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_chemotherapy,field:cf_ccf42da6435cdd,subgroup_to_field,0.3339328065909026,1.0,0.3339328065909026
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_chemotherapy,field:cf_e7f0fa8ccde04c,subgroup_to_field,0.36113101715439944,1.0,0.36113101715439944
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_chemotherapy,field:cf_ec7d5ae391fa0a,subgroup_to_field,0.30493617625469804,1.0,0.30493617625469804
field:cf_ccf42da6435cdd,field:cf_e7f0fa8ccde04c,sibling_context,0.17884615384615382,0.5,0.17884615384615382
field:cf_ccf42da6435cdd,field:cf_ec7d5ae391fa0a,sibling_context,0.16201923076923075,0.5,0.16201923076923075
field:cf_e7f0fa8ccde04c,field:cf_ccf42da6435cdd,sibling_context,0.17884615384615382,0.5,0.17884615384615382
field:cf_ec7d5ae391fa0a,field:cf_ccf42da6435cdd,sibling_context,0.16201923076923075,0.5,0.16201923076923075
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_transplantation,field:cf_c89fef6e42073d,subgroup_to_field,0.5,1.0,0.5
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_transplantation,field:cf_d7a40eea03f1d2,subgroup_to_field,0.5,1.0,0.5
field:cf_c89fef6e42073d,field:cf_d7a40eea03f1d2,sibling_context,0.15096153846153845,0.5,0.15096153846153845
field:cf_d7a40eea03f1d2,field:cf_c89fef6e42073d,sibling_context,0.15096153846153845,0.5,0.15096153846153845
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_weight,subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_weight::Simple,group_to_subgroup,1.0,1.0,1.0
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_weight::Simple,field:cf_cc107606becdfc,subgroup_to_field,1.0,1.0,1.0
field:cf_cc107606becdfc,subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_weight::Simple,cartesian,0.05473843279659271,,0.05473843279659271
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Height/Length,subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Height/Length::Simple,group_to_subgroup,1.0,1.0,1.0
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Height/Length::Simple,field:cf_1b05aa3c7da77f,subgroup_to_field,1.0,1.0,1.0
field:cf_1b05aa3c7da77f,subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Height/Length::Simple,cartesian,0.0833167310438098,,0.0833167310438098
family:openEHR-EHR-COMPOSITION.hospitalisation.v1,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge,family_to_group,0.12306202416883091,4.0,0.12306202416883091
family:openEHR-EHR-COMPOSITION.hospitalisation.v1,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,family_to_group,0.22116058242731007,2.0,0.22116058242731007
family:openEHR-EHR-COMPOSITION.hospitalisation.v1,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,family_to_group,0.1458956634579847,6.0,0.1458956634579847
family:openEHR-EHR-COMPOSITION.hospitalisation.v1,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,family_to_group,0.3084669800868134,2.0,0.3084669800868134
family:openEHR-EHR-COMPOSITION.hospitalisation.v1,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken,family_to_group,0.2014147498590608,1.0,0.2014147498590608
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge::Components,group_to_subgroup,1.0,4.0,1.0
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge::Components,field:cf_79ed78f34fef6f,subgroup_to_field,0.40916210464090585,1.0,0.40916210464090585
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge::Components,field:cf_be52992cb12705,subgroup_to_field,0.07177805606863018,1.0,0.07177805606863018
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge::Components,field:cf_1285e1e2c004f2,subgroup_to_field,0.30646598512989376,1.0,0.30646598512989376
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge::Components,field:cf_80f721f9446bd3,subgroup_to_field,0.21259385416057028,1.0,0.21259385416057028
field:cf_79ed78f34fef6f,field:cf_1285e1e2c004f2,sibling_context,0.6395833333333333,0.5,0.6395833333333333
field:cf_79ed78f34fef6f,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge,cartesian,0.05833037736489594,,0.05833037736489594
field:cf_79ed78f34fef6f,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge::Components,cartesian,0.10843197417508421,,0.10843197417508421
field:cf_79ed78f34fef6f,field:cf_80f721f9446bd3,cartesian,0.06607435954022242,,0.06607435954022242
field:cf_be52992cb12705,field:cf_80f721f9446bd3,sibling_context,0.26458333333333334,0.5,0.26458333333333334
field:cf_1285e1e2c004f2,field:cf_79ed78f34fef6f,sibling_context,0.6395833333333333,0.5,0.6395833333333333
field:cf_1285e1e2c004f2,field:cf_80f721f9446bd3,sibling_context,0.39375,0.5,0.39375
field:cf_80f721f9446bd3,field:cf_1285e1e2c004f2,sibling_context,0.39375,0.5,0.39375
field:cf_80f721f9446bd3,field:cf_be52992cb12705,sibling_context,0.26458333333333334,0.5,0.26458333333333334
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission::Components,group_to_subgroup,1.0,2.0,1.0
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission::Components,field:cf_ba8421601b1980,subgroup_to_field,0.592460310576698,1.0,0.592460310576698
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission::Components,field:cf_ba09c313b94cba,subgroup_to_field,0.407539689423302,1.0,0.407539689423302
field:cf_ba8421601b1980,field:cf_ba09c313b94cba,sibling_context,0.6604166666666667,0.5,0.6604166666666667
field:cf_ba8421601b1980,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,cartesian,0.142659032582144,,0.142659032582144
field:cf_ba8421601b1980,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission::Components,cartesian,0.26519287608961833,,0.26519287608961833
field:cf_ba09c313b94cba,field:cf_ba8421601b1980,sibling_context,0.6604166666666667,0.5,0.6604166666666667
field:cf_ba09c313b94cba,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission::Components,cartesian,0.07933650460594714,,0.07933650460594714
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,group_to_subgroup,0.2705272952489975,4.0,0.2705272952489975
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Facility,group_to_subgroup,0.43176545143181727,1.0,0.43176545143181727
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Address,group_to_subgroup,0.29770725331918513,1.0,0.29770725331918513
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,field:cf_3db72fcc22b158,subgroup_to_field,0.0609903361914331,1.0,0.0609903361914331
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,field:cf_10f7d6c8e1d5c5,subgroup_to_field,0.20975759281306908,1.0,0.20975759281306908
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,field:cf_2a67f6f1c22886,subgroup_to_field,0.3417592388486718,1.0,0.3417592388486718
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,field:cf_22f759c45e42f4,subgroup_to_field,0.38749283214682606,1.0,0.38749283214682606
field:cf_3db72fcc22b158,field:cf_10f7d6c8e1d5c5,sibling_context,0.26458333333333334,0.5,0.26458333333333334
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Facility,field:cf_9449e602105d68,subgroup_to_field,1.0,1.0,1.0
field:cf_9449e602105d68,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Facility,cartesian,0.3381765292587354,,0.3381765292587354
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Address,field:cf_1d8359b2d21168,subgroup_to_field,1.0,1.0,1.0
field:cf_1d8359b2d21168,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Address,cartesian,0.22291072632829326,,0.22291072632829326
field:cf_10f7d6c8e1d5c5,field:cf_2a67f6f1c22886,sibling_context,0.49375,0.5,0.49375
field:cf_10f7d6c8e1d5c5,field:cf_3db72fcc22b158,sibling_context,0.26458333333333334,0.5,0.26458333333333334
field:cf_2a67f6f1c22886,field:cf_22f759c45e42f4,sibling_context,0.7760416666666667,0.5,0.7760416666666667
field:cf_2a67f6f1c22886,field:cf_10f7d6c8e1d5c5,sibling_context,0.49375,0.5,0.49375
field:cf_2a67f6f1c22886,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,cartesian,0.05322242175206198,,0.05322242175206198
field:cf_22f759c45e42f4,field:cf_2a67f6f1c22886,sibling_context,0.7760416666666667,0.5,0.7760416666666667
field:cf_22f759c45e42f4,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,cartesian,0.11293525822271844,,0.11293525822271844
field:cf_22f759c45e42f4,field:cf_10f7d6c8e1d5c5,cartesian,0.11666189828619987,,0.11666189828619987
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,group_to_subgroup,1.0,2.0,1.0
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,field:cf_2db2fd852fb674,subgroup_to_field,0.49039100254015083,1.0,0.49039100254015083
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,field:cf_49398dcbba5447,subgroup_to_field,0.5096089974598491,1.0,0.5096089974598491
