method,category,query_count,strict_coverage,partial_coverage,failure_count,dominant_failure_reason
random_topk_10,diagnosis_oriented,10,0.1,0.35357142857142854,9,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_10,general_clinical,5,0.8,0.9,1,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_10,temporal,7,0.7142857142857143,0.8428571428571429,2,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_10,treatment_procedure,8,0.125,0.3035714285714286,7,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_11,demographic,12,0.16666666666666666,0.30158730158730157,10,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_11,diagnosis_oriented,10,0.4,0.6285714285714286,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_11,general_clinical,5,0.0,0.1,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_11,temporal,7,0.14285714285714285,0.2285714285714286,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_11,treatment_procedure,8,0.25,0.3607142857142857,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_12,demographic,12,0.25,0.41269841269841273,9,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_12,diagnosis_oriented,10,0.1,0.34523809523809523,9,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_12,general_clinical,5,0.4,0.6333333333333333,3,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_12,temporal,7,0.14285714285714285,0.39081632653061227,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_12,treatment_procedure,8,0.25,0.3035714285714286,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_13,demographic,12,0.16666666666666666,0.37103174603174605,10,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_13,diagnosis_oriented,10,0.1,0.34523809523809523,9,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_13,general_clinical,6,0.3333333333333333,0.611111111111111,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_13,temporal,7,0.42857142857142855,0.6877551020408162,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_13,treatment_procedure,7,0.42857142857142855,0.5959183673469388,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_14,demographic,12,0.08333333333333333,0.23769841269841266,11,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_14,diagnosis_oriented,10,0.4,0.5547619047619048,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_14,general_clinical,6,1.0,1.0,0,SUPPORTED
random_topk_14,temporal,7,1.0,1.0,0,SUPPORTED
random_topk_14,treatment_procedure,7,0.2857142857142857,0.4408163265306122,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_15,demographic,12,0.16666666666666666,0.39126984126984127,10,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_15,diagnosis_oriented,10,0.2,0.4666666666666666,8,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_15,general_clinical,6,0.3333333333333333,0.47222222222222215,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_15,temporal,7,0.14285714285714285,0.5806122448979592,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_15,treatment_procedure,7,0.42857142857142855,0.5877551020408163,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_16,demographic,12,1.0,1.0,0,SUPPORTED
random_topk_16,diagnosis_oriented,10,0.2,0.5583333333333333,8,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_16,general_clinical,6,0.5,0.6944444444444443,3,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_16,temporal,7,0.5714285714285714,0.8306122448979592,3,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_16,treatment_procedure,7,0.2857142857142857,0.4642857142857143,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_17,demographic,12,0.16666666666666666,0.3904761904761904,10,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_17,diagnosis_oriented,10,0.0,0.1952380952380952,10,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_17,general_clinical,6,1.0,1.0,0,SUPPORTED
random_topk_17,temporal,7,0.7142857142857143,0.8714285714285713,2,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_17,treatment_procedure,7,0.42857142857142855,0.5877551020408163,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_18,demographic,12,0.5,0.6920634920634922,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_18,diagnosis_oriented,10,0.4,0.6619047619047619,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_18,general_clinical,5,0.4,0.6333333333333333,3,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_18,temporal,7,0.14285714285714285,0.39081632653061227,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_18,treatment_procedure,8,0.25,0.25,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_19,demographic,12,0.5,0.5654761904761905,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_19,diagnosis_oriented,10,0.3,0.6369047619047619,7,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_19,general_clinical,6,0.3333333333333333,0.611111111111111,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_19,temporal,7,0.0,0.34795918367346934,7,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_19,treatment_procedure,7,0.2857142857142857,0.4642857142857143,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_2,demographic,12,0.5833333333333334,0.7615079365079365,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_2,diagnosis_oriented,10,0.3,0.6369047619047619,7,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_2,general_clinical,6,0.3333333333333333,0.5555555555555555,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_2,temporal,7,0.2857142857142857,0.6663265306122449,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_2,treatment_procedure,7,0.42857142857142855,0.6071428571428571,4,PRESENT_BUT_OPERATOR_MISSING
random_topk_20,demographic,12,0.6666666666666666,0.8055555555555555,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_20,diagnosis_oriented,10,0.3,0.4333333333333333,7,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_20,general_clinical,6,1.0,1.0,0,SUPPORTED
random_topk_20,temporal,7,0.8571428571428571,0.8571428571428571,1,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_20,treatment_procedure,7,0.7142857142857143,0.7142857142857143,2,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_21,demographic,12,0.25,0.5432539682539682,9,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_21,diagnosis_oriented,10,0.2,0.4666666666666666,8,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_21,general_clinical,6,0.3333333333333333,0.5555555555555555,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_21,temporal,7,0.2857142857142857,0.4551020408163265,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_21,treatment_procedure,7,0.2857142857142857,0.4408163265306122,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_22,demographic,12,0.25,0.5015873015873016,9,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_22,diagnosis_oriented,10,0.4,0.7047619047619047,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_22,general_clinical,6,0.5,0.6944444444444443,3,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_22,temporal,7,0.2857142857142857,0.7020408163265307,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_22,treatment_procedure,7,0.2857142857142857,0.4693877551020408,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_23,demographic,12,0.16666666666666666,0.39126984126984127,10,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_23,diagnosis_oriented,10,0.3,0.5714285714285714,7,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_23,general_clinical,5,0.2,0.5333333333333333,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_23,temporal,7,0.0,0.19081632653061226,7,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_23,treatment_procedure,8,0.25,0.325,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_24,demographic,12,0.08333333333333333,0.1111111111111111,11,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_24,diagnosis_oriented,10,0.3,0.5369047619047619,7,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_24,general_clinical,5,0.8,0.9,1,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_24,temporal,7,0.8571428571428571,0.9285714285714286,1,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_24,treatment_procedure,8,0.125,0.3035714285714286,7,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_25,demographic,12,0.08333333333333333,0.15277777777777776,11,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_25,diagnosis_oriented,10,0.3,0.6071428571428571,7,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_25,general_clinical,5,0.2,0.4666666666666666,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_25,temporal,7,0.14285714285714285,0.3979591836734694,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_25,treatment_procedure,8,0.25,0.4642857142857143,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_26,demographic,12,0.25,0.41269841269841273,9,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_26,diagnosis_oriented,10,0.3,0.5714285714285714,7,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_26,general_clinical,6,0.3333333333333333,0.611111111111111,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_26,temporal,7,0.14285714285714285,0.33367346938775505,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_26,treatment_procedure,7,0.2857142857142857,0.3836734693877551,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_27,demographic,12,0.3333333333333333,0.5392857142857143,8,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_27,diagnosis_oriented,10,0.1,0.3119047619047619,9,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_27,general_clinical,5,0.0,0.0,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_27,temporal,7,0.2857142857142857,0.5683673469387754,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_27,treatment_procedure,8,0.25,0.4142857142857143,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_28,demographic,12,0.8333333333333334,0.8888888888888888,2,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_28,diagnosis_oriented,10,0.4,0.6702380952380953,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_28,general_clinical,5,1.0,1.0,0,SUPPORTED
random_topk_28,temporal,7,0.0,0.4316326530612245,7,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_28,treatment_procedure,8,0.125,0.2723214285714286,7,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_29,demographic,12,0.16666666666666666,0.3055555555555555,10,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_29,diagnosis_oriented,10,0.4,0.7047619047619047,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_29,general_clinical,6,0.3333333333333333,0.47222222222222215,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_29,temporal,7,0.0,0.25510204081632654,7,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_29,treatment_procedure,7,0.42857142857142855,0.5265306122448979,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_3,demographic,12,0.25,0.41269841269841273,9,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_3,diagnosis_oriented,10,0.3,0.575,7,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_3,general_clinical,5,0.2,0.36666666666666664,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_3,temporal,7,0.14285714285714285,0.6806122448979591,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_3,treatment_procedure,8,0.0,0.20625,8,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_30,demographic,12,0.5833333333333334,0.6944444444444443,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_30,diagnosis_oriented,10,0.4,0.65,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_30,general_clinical,5,0.4,0.6333333333333333,3,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_30,temporal,7,0.14285714285714285,0.4051020408163265,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_30,treatment_procedure,8,0.25,0.325,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_4,demographic,12,0.16666666666666666,0.37103174603174605,10,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_4,diagnosis_oriented,10,0.8,0.9083333333333332,2,PRESENT_BUT_OPERATOR_MISSING
random_topk_4,general_clinical,5,0.0,0.1,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_4,temporal,7,0.2857142857142857,0.5540816326530612,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_4,treatment_procedure,8,0.0,0.28482142857142856,8,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_5,demographic,12,0.16666666666666666,0.34960317460317464,10,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_5,diagnosis_oriented,10,0.7,0.8988095238095237,3,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_5,general_clinical,6,0.5,0.6944444444444443,3,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_5,temporal,7,0.14285714285714285,0.4193877551020408,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_5,treatment_procedure,7,0.2857142857142857,0.5142857142857143,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_6,demographic,12,0.6666666666666666,0.8031746031746031,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_6,diagnosis_oriented,10,0.2,0.3547619047619048,8,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_6,general_clinical,5,0.0,0.1,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_6,temporal,7,0.14285714285714285,0.19999999999999998,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_6,treatment_procedure,8,0.25,0.37857142857142856,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_7,demographic,12,0.5,0.740079365079365,6,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_7,diagnosis_oriented,10,0.1,0.3095238095238095,9,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_7,general_clinical,6,0.3333333333333333,0.47222222222222215,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_7,temporal,7,0.0,0.16938775510204082,7,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_7,treatment_procedure,7,0.5714285714285714,0.6285714285714287,3,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_8,demographic,12,0.4166666666666667,0.628968253968254,7,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_8,diagnosis_oriented,10,0.3,0.6071428571428571,7,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_8,general_clinical,6,0.3333333333333333,0.611111111111111,4,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_8,temporal,7,0.0,0.2622448979591837,7,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_8,treatment_procedure,7,0.2857142857142857,0.4693877551020408,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_9,demographic,12,0.4166666666666667,0.5456349206349206,7,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_9,diagnosis_oriented,10,0.7,0.8166666666666668,3,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_9,general_clinical,5,0.8,0.9,1,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_9,temporal,7,0.0,0.4316326530612245,7,ABSENT_OR_PRUNED_OR_MATCH_FAILED
random_topk_9,treatment_procedure,8,0.375,0.4285714285714286,5,ABSENT_OR_PRUNED_OR_MATCH_FAILED
