node_id,node_type,label,layer,base_queriability,upward_queriability,normalized_upward_queriability,raw_cartesian_queriability,cartesian_queriability,normalized_cartesian_queriability,queriability,normalized_queriability,field_id,canonical_path,record_family,form_group,nested_subgroup,kind,dv_type,operators,coverage,effective_diversity,local_utility,specificity,aqf_visual_weight,operator_count,weighted_operator_burden,depth
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Patient_discharge::Components,canonical_subgroup,Components,3,0.0,0.8105769230769231,0.03866957286130737,0.22870255481526125,0.14404576192610022,0.14404576192610022,0.14404576192610022,0.14404576192610022,,,,,,,,,,,,,,,,
field:cf_469c691048a0ce,field,date of discharge,4,0.4168269230769231,0.4168269230769231,0.019885242983839556,0.5057780459559614,0.3185586800902628,0.3185586800902628,0.3185586800902628,0.3185586800902628,cf_469c691048a0ce,Patient discharge / Components / date of discharge,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Patient discharge,Components,temporal,DV_DATE_TIME,after;before;between;equals;is_known;is_unknown,1.0,0.3230769230769231,0.3230769230769231,0.375,0.4168269230769231,6.0,6.0,3.0
field:cf_49533263f29569,field,reason for discharge,4,0.39375,0.39375,0.018784329877467816,0.4870905165918486,0.30678854744813117,0.30678854744813117,0.30678854744813117,0.30678854744813117,cf_49533263f29569,Patient discharge / Components / reason for discharge,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Patient discharge,Components,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.3,0.3,0.375,0.39375,6.0,5.5,3.0
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Bariatric_surgery_evaluation,canonical_group,Bariatric surgery evaluation,2,0.0,1.3036858974358974,0.06219394528009795,0.12625756297112387,0.07952192257667999,0.07952192257667999,0.07952192257667999,0.07952192257667999,,,,,,,,,,,,,,,,
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Bariatric_surgery_evaluation::Components,canonical_subgroup,Components,3,0.0,1.3036858974358974,0.06219394528009795,0.20895457323482622,0.13160771524335046,0.13160771524335046,0.13160771524335046,0.13160771524335046,,,,,,,,,,,,,,,,
field:cf_505d09ec39545c,field,duration of follow-up (months),4,0.5584935897435898,0.5584935897435898,0.026643626220177182,0.6750864686941458,0.4251957081441384,0.4251957081441384,0.4251957081441384,0.4251957081441384,cf_505d09ec39545c,Bariatric surgery evaluation / Components / duration of follow-up (months),openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Bariatric surgery evaluation,Components,numeric,DV_COUNT,<;>;between;equals;is_known;is_unknown,0.5576923076923077,0.8333333333333334,0.46474358974358976,0.375,0.5584935897435898,6.0,6.0,3.0
field:cf_ac2de786b38da7,field,Baros score,4,0.37259615384615385,0.37259615384615385,0.017775159529960387,0.5839558975711123,0.3677981309164525,0.3677981309164525,0.3677981309164525,0.3677981309164525,cf_ac2de786b38da7,Bariatric surgery evaluation / Components / Baros score,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Bariatric surgery evaluation,Components,text,DV_TEXT,contains;equals;is_known;is_unknown,0.5576923076923077,0.5,0.27884615384615385,0.375,0.37259615384615385,4.0,3.25,3.0
field:cf_8f20b6e7578a41,field,Baros table,4,0.37259615384615385,0.37259615384615385,0.017775159529960387,0.4688853160487722,0.29532220425243244,0.29532220425243244,0.29532220425243244,0.29532220425243244,cf_8f20b6e7578a41,Bariatric surgery evaluation / Components / Baros table,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Bariatric surgery evaluation,Components,text,DV_TEXT,contains;equals;is_known;is_unknown,0.5576923076923077,0.5,0.27884615384615385,0.375,0.37259615384615385,4.0,3.25,3.0
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis,canonical_group,Problem/Diagnosis,2,0.0,2.7129807692307693,0.1294260970678277,0.0742797091090427,0.046784249099901865,0.046784249099901865,0.046784249099901865,0.046784249099901865,,,,,,,,,,,,,,,,
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure,canonical_subgroup,structure,3,0.0,1.5067307692307692,0.0718804515701882,0.1478986805964514,0.09315233995348073,0.09315233995348073,0.09315233995348073,0.09315233995348073,,,,,,,,,,,,,,,,
field:cf_bd9db9ae67063d,field,Problem,4,0.425,0.425,0.02027514970901288,0.544513645864519,0.3429558671133805,0.3429558671133805,0.3429558671133805,0.3429558671133805,cf_bd9db9ae67063d,Problem/Diagnosis / structure / Problem,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Problem/Diagnosis,structure,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.3,0.3,0.5,0.425,6.0,5.5,4.0
field:cf_4e7e8ca2916a1e,field,Secondary Diagnosis,4,0.425,0.425,0.02027514970901288,0.6231925069151978,0.3925108731633895,0.3925108731633895,0.3925108731633895,0.3925108731633895,cf_4e7e8ca2916a1e,Problem/Diagnosis / structure / Secondary Diagnosis,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Problem/Diagnosis,structure,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.3,0.3,0.5,0.425,6.0,5.5,4.0
field:cf_0a229c157b8d2a,field,Associated causes,4,0.425,0.425,0.02027514970901288,0.5763062147673081,0.3629800632352364,0.3629800632352364,0.3629800632352364,0.3629800632352364,cf_0a229c157b8d2a,Problem/Diagnosis / structure / Associated causes,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Problem/Diagnosis,structure,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.3,0.3,0.5,0.425,6.0,5.5,4.0
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken,canonical_group,Procedure undertaken,2,0.0,1.4009615384615384,0.06683459983265105,0.06169811421655822,0.03885987141204701,0.03885987141204701,0.03885987141204701,0.03885987141204701,,,,,,,,,,,,,,,,
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Procedure_undertaken::Procedure_list,canonical_subgroup,Procedure list,3,0.0,1.4009615384615384,0.06683459983265105,0.09011689257085156,0.05675912305949728,0.05675912305949728,0.05675912305949728,0.05675912305949728,,,,,,,,,,,,,,,,
field:cf_0b6364bb149692,field,Procedure,4,0.39375,0.39375,0.018784329877467816,0.45276900828176864,0.2851715269519152,0.2851715269519152,0.2851715269519152,0.2851715269519152,cf_0b6364bb149692,Procedure undertaken / Procedure list / Procedure,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Procedure undertaken,Procedure list,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.3,0.3,0.375,0.39375,6.0,5.5,3.0
group:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_mass_index,canonical_group,Body mass index,2,0.0,0.43850524475524477,0.020919434083764524,0.13762565834350945,0.0866819910808845,0.0866819910808845,0.0866819910808845,0.0866819910808845,,,,,,,,,,,,,,,,
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Body_mass_index::Single,canonical_subgroup,Single,3,0.0,0.43850524475524477,0.020919434083764524,0.22973443440465266,0.14469567981525516,0.14469567981525516,0.14469567981525516,0.14469567981525516,,,,,,,,,,,,,,,,
field:cf_c75844f7868470,field,Body Mass Index,4,0.43850524475524477,0.43850524475524477,0.020919434083764524,0.45292795237316846,0.2852716361210841,0.2852716361210841,0.2852716361210841,0.2852716361210841,cf_c75844f7868470,Body mass index / Single / Body Mass Index,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Body mass index,Single,numeric,DV_QUANTITY,<;>;between;equals;is_known;is_unknown,0.5576923076923077,0.6181818181818182,0.34475524475524477,0.375,0.43850524475524477,6.0,6.0,3.0
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::HCPA::components_/_radiotherapy,canonical_subgroup,components / radiotherapy,3,0.0,0.22115384615384615,0.010550417269395842,0.12427701052023092,0.07827449363101767,0.07827449363101767,0.07827449363101767,0.07827449363101767,,,,,,,,,,,,,,,,
field:cf_ed2fd195fdc918,field,date of beginning of radiotherapy,4,0.22115384615384615,0.22115384615384615,0.010550417269395842,0.23211259661131534,0.1461935388458169,0.1461935388458169,0.1461935388458169,0.1461935388458169,cf_ed2fd195fdc918,HCPA / components / radiotherapy / date of beginning of radiotherapy,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,HCPA,components / radiotherapy,temporal,DV_DATE,after;before;between;equals;is_known;is_unknown,0.22115384615384615,0.43478260869565216,0.09615384615384615,0.5,0.22115384615384615,6.0,6.0,4.0
field:cf_af0c9a7d79fe64,field,Invaded regional linphonodes,4,0.23173076923076924,0.23173076923076924,0.011055002443149557,0.3107020395959801,0.1956922259209052,0.1956922259209052,0.1956922259209052,0.1956922259209052,cf_af0c9a7d79fe64,Problem/Diagnosis / structure / Invaded regional linphonodes,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Problem/Diagnosis,structure,boolean,DV_BOOLEAN,equals;is_known;is_unknown,0.3557692307692308,0.3,0.10673076923076923,0.5,0.23173076923076924,3.0,2.0,4.0
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging_/_Clinical_cTNM_,canonical_subgroup,structure / Tumour - TNM Cancer staging / Clinical (cTNM),3,0.0,0.3653846153846154,0.01743112418421922,0.19308956402981794,0.1216153155487078,0.1216153155487078,0.1216153155487078,0.1216153155487078,,,,,,,,,,,,,,,,
field:cf_3c63f8bfbf5fd7,field,Clinical staging,4,0.3653846153846154,0.3653846153846154,0.01743112418421922,0.3780263973057387,0.23809572425664124,0.23809572425664124,0.23809572425664124,0.23809572425664124,cf_3c63f8bfbf5fd7,Problem/Diagnosis / structure / Tumour - TNM Cancer staging / Clinical (cTNM) / Clinical staging,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Problem/Diagnosis,structure / Tumour - TNM Cancer staging / Clinical (cTNM),text,DV_TEXT,contains;equals;is_known;is_unknown,0.3557692307692308,0.5,0.1778846153846154,0.75,0.3653846153846154,4.0,3.25,6.0
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging_/_Pathological_pTNM_,canonical_subgroup,structure / Tumour - TNM Cancer staging / Pathological (pTNM),3,0.0,0.5778846153846153,0.027568699038725657,0.16740384220264676,0.10543744917460711,0.10543744917460711,0.10543744917460711,0.10543744917460711,,,,,,,,,,,,,,,,
field:cf_c4703128fab784,field,Histopathological grading (G),4,0.29423076923076924,0.29423076923076924,0.014036642106239686,0.3324282172477715,0.20937621740985937,0.20937621740985937,0.20937621740985937,0.20937621740985937,cf_c4703128fab784,Problem/Diagnosis / structure / Tumour - TNM Cancer staging / Pathological (pTNM) / Histopathological grading (G),openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Problem/Diagnosis,structure / Tumour - TNM Cancer staging / Pathological (pTNM),coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,0.3557692307692308,0.3,0.10673076923076923,0.75,0.29423076923076924,6.0,5.5,6.0
field:cf_72eaea6790449d,field,date of pathological identification,4,0.28365384615384615,0.28365384615384615,0.013532056932485971,0.32279137409079245,0.20330655886918117,0.20330655886918117,0.20330655886918117,0.20330655886918117,cf_72eaea6790449d,Problem/Diagnosis / structure / Tumour - TNM Cancer staging / Pathological (pTNM) / date of pathological identification,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Problem/Diagnosis,structure / Tumour - TNM Cancer staging / Pathological (pTNM),temporal,DV_DATE,after;before;between;equals;is_known;is_unknown,0.3557692307692308,0.2702702702702703,0.09615384615384616,0.75,0.28365384615384615,6.0,6.0,6.0
subgroup:openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1::Problem/Diagnosis::structure_/_Tumour_-_TNM_Cancer_staging,canonical_subgroup,structure / Tumour - TNM Cancer staging,3,0.0,0.26298076923076924,0.012545822274694621,0.14422671805303308,0.09083959516250957,0.09083959516250957,0.09083959516250957,0.09083959516250957,,,,,,,,,,,,,,,,
field:cf_8e35971b63e360,field,topography,4,0.26298076923076924,0.26298076923076924,0.012545822274694621,0.2744473570956878,0.1728576171498668,0.1728576171498668,0.1728576171498668,0.1728576171498668,cf_8e35971b63e360,Problem/Diagnosis / structure / Tumour - TNM Cancer staging / topography,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Problem/Diagnosis,structure / Tumour - TNM Cancer staging,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,0.3557692307692308,0.3,0.10673076923076923,0.625,0.26298076923076924,6.0,5.5,5.0
field:cf_e5c01940113606,field,irradiated area 1,4,0.1610576923076923,0.1610576923076923,0.007683456054886102,0.18661067007170304,0.11753465620763083,0.11753465620763083,0.11753465620763083,0.11753465620763083,cf_e5c01940113606,Procedure undertaken / Procedure list / irradiated area 1,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Procedure undertaken,Procedure list,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,0.22115384615384615,0.30434782608695654,0.0673076923076923,0.375,0.1610576923076923,6.0,5.5,3.0
field:cf_fc5be63ab59287,field,irradiated area 2,4,0.31490384615384615,0.31490384615384615,0.015022876764031036,0.4071782562926321,0.2564566985917171,0.2564566985917171,0.2564566985917171,0.2564566985917171,cf_fc5be63ab59287,Procedure undertaken / Procedure list / irradiated area 2,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Procedure undertaken,Procedure list,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,0.22115384615384615,1.0,0.22115384615384615,0.375,0.31490384615384615,6.0,5.5,3.0
field:cf_821e1930333a5c,field,irradiated area 3,4,0.10336538461538461,0.10336538461538461,0.004931173288956752,0.11762974024053564,0.07408778433543996,0.07408778433543996,0.07408778433543996,0.07408778433543996,cf_821e1930333a5c,Procedure undertaken / Procedure list / irradiated area 3,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Procedure undertaken,Procedure list,null,NULL_FLAVOUR,equals;is_known;is_unknown,0.22115384615384615,0.043478260869565216,0.009615384615384614,0.375,0.10336538461538461,3.0,2.0,3.0
field:cf_c9b3a708f95249,field,fields/insertions 1,4,0.1923076923076923,0.1923076923076923,0.009174275886431167,0.2280286078741318,0.14362128393672588,0.14362128393672588,0.14362128393672588,0.14362128393672588,cf_c9b3a708f95249,Procedure undertaken / Procedure list / fields/insertions 1,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Procedure undertaken,Procedure list,numeric,DV_COUNT,<;>;between;equals;is_known;is_unknown,0.22115384615384615,0.30434782608695654,0.0673076923076923,0.5,0.1923076923076923,6.0,6.0,4.0
field:cf_bbec72e0a270f7,field,fields/insertions 2,4,0.23557692307692307,0.23557692307692307,0.01123848796087818,0.2910173217264144,0.18329402518321633,0.18329402518321633,0.18329402518321633,0.18329402518321633,cf_bbec72e0a270f7,Procedure undertaken / Procedure list / fields/insertions 2,openEHR-EHR-COMPOSITION.outpatient_high_complexity_procedures.v1,Procedure undertaken,Procedure list,numeric,DV_COUNT,<;>;between;equals;is_known;is_unknown,0.22115384615384615,0.5,0.11057692307692307,0.5,0.23557692307692307,6.0,6.0,4.0
family:openEHR-EHR-COMPOSITION.hospitalisation.v1,composition_family,openEHR-EHR-COMPOSITION.hospitalisation.v1,1,0.0,9.154438405797102,0.43672378630464337,0.09225746583900737,0.05810733933814451,0.05810733933814451,0.05810733933814451,0.05810733933814451,,,,,,,,,,,,,,,,
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge,canonical_group,Patient discharge,2,0.0,1.8083333333333333,0.08626877425207441,0.15202143326708908,0.0957490098951636,0.0957490098951636,0.0957490098951636,0.0957490098951636,,,,,,,,,,,,,,,,
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_discharge::Components,canonical_subgroup,Components,3,0.0,1.8083333333333333,0.08626877425207441,0.25727030594514255,0.1620388424202949,0.1620388424202949,0.1620388424202949,0.1620388424202949,,,,,,,,,,,,,,,,
field:cf_79ed78f34fef6f,field,date of discharge,4,0.8854166666666666,0.8854166666666666,0.042239895227110164,1.0634778128491642,0.6698196789585589,0.6698196789585589,0.6698196789585589,0.6698196789585589,cf_79ed78f34fef6f,Patient discharge / Components / date of discharge,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient discharge,Components,temporal,DV_DATE_TIME,after;before;between;equals;is_known;is_unknown,1.0,0.7916666666666666,0.7916666666666666,0.375,0.8854166666666666,6.0,6.0,3.0
field:cf_be52992cb12705,field,hospital infection,4,0.13541666666666666,0.13541666666666666,0.006460219270028613,0.18524898154421646,0.11667701182492476,0.11667701182492476,0.11667701182492476,0.11667701182492476,cf_be52992cb12705,Patient discharge / Components / hospital infection,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient discharge,Components,null,NULL_FLAVOUR,equals;is_known;is_unknown,1.0,0.041666666666666664,0.041666666666666664,0.375,0.13541666666666666,3.0,2.0,3.0
field:cf_1285e1e2c004f2,field,claim reason,4,0.39375,0.39375,0.018784329877467816,0.7963357501367404,0.5015632202714023,0.5015632202714023,0.5015632202714023,0.5015632202714023,cf_1285e1e2c004f2,Patient discharge / Components / claim reason,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient discharge,Components,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.3,0.3,0.375,0.39375,6.0,5.5,3.0
field:cf_80f721f9446bd3,field,death indicator,4,0.39375,0.39375,0.018784329877467816,0.5510734418474984,0.3470874816955233,0.3470874816955233,0.3470874816955233,0.3470874816955233,cf_80f721f9446bd3,Patient discharge / Components / death indicator,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient discharge,Components,boolean,DV_BOOLEAN,equals;is_known;is_unknown,1.0,0.3,0.3,0.375,0.39375,3.0,2.0,3.0
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,canonical_group,Authorization for hospital admission,2,0.0,1.3208333333333333,0.0630119848799714,0.2213961027212634,0.13944387429215307,0.13944387429215307,0.13944387429215307,0.13944387429215307,,,,,,,,,,,,,,,,
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission::Components,canonical_subgroup,Components,3,0.0,1.3208333333333333,0.0630119848799714,0.38090330797185346,0.2399077144603736,0.2399077144603736,0.2399077144603736,0.2399077144603736,,,,,,,,,,,,,,,,
field:cf_ba8421601b1980,field,Issue date,4,0.9270833333333334,0.9270833333333334,0.044227655002503585,1.083504924055156,0.6824335323332011,0.6824335323332011,0.6824335323332011,0.6824335323332011,cf_ba8421601b1980,Authorization for hospital admission / Components / Issue date,openEHR-EHR-COMPOSITION.hospitalisation.v1,Authorization for hospital admission,Components,temporal,DV_DATE,after;before;between;equals;is_known;is_unknown,1.0,0.8333333333333334,0.8333333333333334,0.375,0.9270833333333334,6.0,6.0,3.0
field:cf_ba09c313b94cba,field,ICU - Total,4,0.39375,0.39375,0.018784329877467816,0.7444988833386876,0.4689143459297108,0.4689143459297108,0.4689143459297108,0.4689143459297108,cf_ba09c313b94cba,Authorization for hospital admission / Components / ICU - Total,openEHR-EHR-COMPOSITION.hospitalisation.v1,Authorization for hospital admission,Components,numeric,DV_COUNT,<;>;between;equals;is_known;is_unknown,1.0,0.3,0.3,0.375,0.39375,6.0,6.0,3.0
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,canonical_group,Patient admission,2,0.0,3.308333333333333,0.1578281261662375,0.16363407051943038,0.1030631003841663,0.1030631003841663,0.1030631003841663,0.1030631003841663,,,,,,,,,,,,,,,,
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,canonical_subgroup,Tree,3,0.0,2.08125,0.09928860078090129,0.29807821186693134,0.1877412483503944,0.1877412483503944,0.1877412483503944,0.1877412483503944,,,,,,,,,,,,,,,,
field:cf_3db72fcc22b158,field,Patient class,4,0.13541666666666666,0.13541666666666666,0.006460219270028613,0.19811697269809087,0.12478177301447693,0.12478177301447693,0.12478177301447693,0.12478177301447693,cf_3db72fcc22b158,Patient admission / Tree / Patient class,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient admission,Tree,null,NULL_FLAVOUR,equals;is_known;is_unknown,1.0,0.041666666666666664,0.041666666666666664,0.375,0.13541666666666666,3.0,2.0,3.0
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Facility,canonical_subgroup,Tree / Assigned patient location / Facility,3,0.0,0.7395833333333334,0.0352827360132332,0.3762682630495924,0.2369883829385718,0.2369883829385718,0.2369883829385718,0.2369883829385718,,,,,,,,,,,,,,,,
field:cf_9449e602105d68,field,Universal ID,4,0.7395833333333334,0.7395833333333334,0.0352827360132332,0.7593668450134321,0.47827876632045196,0.47827876632045196,0.47827876632045196,0.47827876632045196,cf_9449e602105d68,Patient admission / Tree / Assigned patient location / Facility / Universal ID,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient admission,Tree / Assigned patient location / Facility,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.5833333333333334,0.5833333333333334,0.625,0.7395833333333334,6.0,5.5,5.0
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Address,canonical_subgroup,Tree / Assigned patient location / Address,3,0.0,0.4875,0.023256789372103008,0.25921884307599163,0.1632661068725052,0.1632661068725052,0.1632661068725052,0.1632661068725052,,,,,,,,,,,,,,,,
field:cf_1d8359b2d21168,field,State/province,4,0.4875,0.4875,0.023256789372103008,0.5062927324203157,0.31888284963865654,0.31888284963865654,0.31888284963865654,0.31888284963865654,cf_1d8359b2d21168,Patient admission / Tree / Assigned patient location / Address / State/province,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient admission,Tree / Assigned patient location / Address,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.3,0.3,0.75,0.4875,6.0,5.5,6.0
field:cf_10f7d6c8e1d5c5,field,Admission type,4,0.39375,0.39375,0.018784329877467816,0.6851016127591141,0.4315036353065758,0.4315036353065758,0.4315036353065758,0.4315036353065758,cf_10f7d6c8e1d5c5,Patient admission / Tree / Admission type,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient admission,Tree,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.3,0.3,0.375,0.39375,6.0,5.5,3.0
field:cf_2a67f6f1c22886,field,Hospital service,4,0.59375,0.59375,0.02832557679935623,1.1185136942668028,0.7044834170986157,0.7044834170986157,0.7044834170986157,0.7044834170986157,cf_2a67f6f1c22886,Patient admission / Tree / Hospital service,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient admission,Tree,text,DV_TEXT,contains;equals;is_known;is_unknown,1.0,0.5,0.5,0.375,0.59375,4.0,3.25,3.0
