source,target,edge_type,weight,relation_strength,relative_queriability
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,group_to_subgroup,0.3192902154743674,4.0,0.3192902154743674
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Facility,group_to_subgroup,0.4030443193383158,1.0,0.4030443193383158
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Address,group_to_subgroup,0.27766546518731683,1.0,0.27766546518731683
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,field:cf_3db72fcc22b158,subgroup_to_field,0.0605917193908248,1.0,0.0605917193908248
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,field:cf_10f7d6c8e1d5c5,subgroup_to_field,0.2095301771132485,1.0,0.2095301771132485
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,field:cf_2a67f6f1c22886,subgroup_to_field,0.3420841022729009,1.0,0.3420841022729009
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,field:cf_22f759c45e42f4,subgroup_to_field,0.38779400122302576,1.0,0.38779400122302576
field:cf_3db72fcc22b158,field:cf_10f7d6c8e1d5c5,sibling_context,0.26458333333333334,0.5,0.26458333333333334
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Facility,field:cf_9449e602105d68,subgroup_to_field,1.0,1.0,1.0
field:cf_9449e602105d68,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Facility,cartesian,0.3381765292587354,,0.3381765292587354
field:cf_9449e602105d68,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,cartesian,0.0804473724428203,,0.0804473724428203
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Address,field:cf_1d8359b2d21168,subgroup_to_field,1.0,1.0,1.0
field:cf_1d8359b2d21168,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Address,cartesian,0.22291072632829326,,0.22291072632829326
field:cf_10f7d6c8e1d5c5,field:cf_2a67f6f1c22886,sibling_context,0.49375,0.5,0.49375
field:cf_10f7d6c8e1d5c5,field:cf_3db72fcc22b158,sibling_context,0.26458333333333334,0.5,0.26458333333333334
field:cf_2a67f6f1c22886,field:cf_22f759c45e42f4,sibling_context,0.7760416666666667,0.5,0.7760416666666667
field:cf_2a67f6f1c22886,field:cf_10f7d6c8e1d5c5,sibling_context,0.49375,0.5,0.49375
field:cf_2a67f6f1c22886,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,cartesian,0.05322242175206198,,0.05322242175206198
field:cf_22f759c45e42f4,field:cf_2a67f6f1c22886,sibling_context,0.7760416666666667,0.5,0.7760416666666667
field:cf_22f759c45e42f4,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,cartesian,0.11293525822271844,,0.11293525822271844
field:cf_22f759c45e42f4,field:cf_10f7d6c8e1d5c5,cartesian,0.11666189828619987,,0.11666189828619987
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,group_to_subgroup,1.0,2.0,1.0
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,field:cf_2db2fd852fb674,subgroup_to_field,0.49038040545386813,1.0,0.49038040545386813
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,field:cf_49398dcbba5447,subgroup_to_field,0.5096195945461318,1.0,0.5096195945461318
field:cf_2db2fd852fb674,field:cf_49398dcbba5447,sibling_context,1.019927536231884,0.5,1.019927536231884
field:cf_2db2fd852fb674,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,cartesian,0.12424397381941185,,0.12424397381941185
field:cf_2db2fd852fb674,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,cartesian,0.23096060696332746,,0.23096060696332746
field:cf_49398dcbba5447,field:cf_2db2fd852fb674,sibling_context,1.019927536231884,0.5,1.019927536231884
field:cf_49398dcbba5447,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,cartesian,0.14596739709068926,,0.14596739709068926
field:cf_49398dcbba5447,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,cartesian,0.2713428876472024,,0.2713428876472024
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken::Procedure_list,group_to_subgroup,1.0,1.0,1.0
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken::Procedure_list,field:cf_18704e514938d4,subgroup_to_field,1.0,1.0,1.0
field:cf_18704e514938d4,group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken,cartesian,0.16654664626179735,,0.16654664626179735
field:cf_18704e514938d4,subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken::Procedure_list,cartesian,0.3095982310115184,,0.3095982310115184
family:openEHR-EHR-COMPOSITION.demographic_data.v1,group:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data,family_to_group,1.0,6.0,1.0
group:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,group_to_subgroup,1.0,6.0,1.0
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,field:cf_7f3b6795a0e812,subgroup_to_field,0.33551429535293187,1.0,0.33551429535293187
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,field:cf_e7551706658b4a,subgroup_to_field,0.2427062585394372,1.0,0.2427062585394372
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,field:cf_19e1b0f55ef007,subgroup_to_field,0.06606074019576859,1.0,0.06606074019576859
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,field:cf_4122372d727029,subgroup_to_field,0.05258126688036444,1.0,0.05258126688036444
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,field:cf_7ab0248b87b82e,subgroup_to_field,0.16680989401817878,1.0,0.16680989401817878
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,field:cf_eee397355aecbe,subgroup_to_field,0.13632754501331903,1.0,0.13632754501331903
field:cf_7f3b6795a0e812,field:cf_e7551706658b4a,sibling_context,0.74375,0.5,0.74375
field:cf_7f3b6795a0e812,subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,cartesian,0.06498219742139176,,0.06498219742139176
field:cf_7f3b6795a0e812,field:cf_7ab0248b87b82e,cartesian,0.09349028464006147,,0.09349028464006147
field:cf_7f3b6795a0e812,group:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data,cartesian,0.07859664974910806,,0.07859664974910806
field:cf_e7551706658b4a,field:cf_7f3b6795a0e812,sibling_context,0.74375,0.5,0.74375
field:cf_e7551706658b4a,field:cf_7ab0248b87b82e,sibling_context,0.39375,0.5,0.39375
field:cf_19e1b0f55ef007,field:cf_eee397355aecbe,sibling_context,0.28920454545454544,0.5,0.28920454545454544
field:cf_19e1b0f55ef007,field:cf_4122372d727029,sibling_context,0.1846590909090909,0.5,0.1846590909090909
field:cf_4122372d727029,field:cf_19e1b0f55ef007,sibling_context,0.1846590909090909,0.5,0.1846590909090909
field:cf_7ab0248b87b82e,field:cf_e7551706658b4a,sibling_context,0.39375,0.5,0.39375
field:cf_7ab0248b87b82e,field:cf_eee397355aecbe,sibling_context,0.39375,0.5,0.39375
field:cf_eee397355aecbe,field:cf_7ab0248b87b82e,sibling_context,0.39375,0.5,0.39375
field:cf_eee397355aecbe,field:cf_19e1b0f55ef007,sibling_context,0.28920454545454544,0.5,0.28920454545454544
