node_id,node_type,label,layer,base_queriability,upward_queriability,normalized_upward_queriability,raw_cartesian_queriability,cartesian_queriability,normalized_cartesian_queriability,queriability,normalized_queriability,field_id,canonical_path,record_family,form_group,nested_subgroup,kind,dv_type,operators,coverage,effective_diversity,local_utility,specificity,aqf_visual_weight,operator_count,weighted_operator_burden,depth
field:cf_79ed78f34fef6f,field,date of discharge,4,0.8854166666666666,0.8854166666666666,0.04976480338465813,1.0634777381650362,0.6698205102953398,0.6698205102953398,0.6698205102953398,0.6698205102953398,cf_79ed78f34fef6f,Patient discharge / Components / date of discharge,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient discharge,Components,temporal,DV_DATE_TIME,after;before;between;equals;is_known;is_unknown,1.0,0.7916666666666666,0.7916666666666666,0.375,0.8854166666666666,6.0,6.0,3.0
field:cf_be52992cb12705,field,hospital infection,4,0.13541666666666666,0.13541666666666666,0.0076110875764771255,0.1852489797779052,0.11667716371818553,0.11667716371818553,0.11667716371818553,0.11667716371818553,cf_be52992cb12705,Patient discharge / Components / hospital infection,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient discharge,Components,null,NULL_FLAVOUR,equals;is_known;is_unknown,1.0,0.041666666666666664,0.041666666666666664,0.375,0.13541666666666666,3.0,2.0,3.0
field:cf_1285e1e2c004f2,field,claim reason,4,0.39375,0.39375,0.02213070079929503,0.796335705189183,0.5015638496923963,0.5015638496923963,0.5015638496923963,0.5015638496923963,cf_1285e1e2c004f2,Patient discharge / Components / claim reason,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient discharge,Components,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.3,0.3,0.375,0.39375,6.0,5.5,3.0
field:cf_80f721f9446bd3,field,death indicator,4,0.39375,0.39375,0.02213070079929503,0.5510734234502623,0.3470879252654112,0.3470879252654112,0.3470879252654112,0.3470879252654112,cf_80f721f9446bd3,Patient discharge / Components / death indicator,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient discharge,Components,boolean,DV_BOOLEAN,equals;is_known;is_unknown,1.0,0.3,0.3,0.375,0.39375,3.0,2.0,3.0
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission,canonical_group,Authorization for hospital admission,2,0.0,1.3208333333333333,0.07423737728440766,0.22139064656987245,0.13944062065268586,0.13944062065268586,0.13944062065268586,0.13944062065268586,,,,,,,,,,,,,,,,
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Authorization_for_hospital_admission::Components,canonical_subgroup,Components,3,0.0,1.3208333333333333,0.07423737728440766,0.38090040306956086,0.23990619944332178,0.23990619944332178,0.23990619944332178,0.23990619944332178,,,,,,,,,,,,,,,,
field:cf_ba8421601b1980,field,Issue date,4,0.9270833333333334,0.9270833333333334,0.052106676485112635,1.0835038088509128,0.6824337248504178,0.6824337248504178,0.6824337248504178,0.6824337248504178,cf_ba8421601b1980,Authorization for hospital admission / Components / Issue date,openEHR-EHR-COMPOSITION.hospitalisation.v1,Authorization for hospital admission,Components,temporal,DV_DATE,after;before;between;equals;is_known;is_unknown,1.0,0.8333333333333334,0.8333333333333334,0.375,0.9270833333333334,6.0,6.0,3.0
field:cf_ba09c313b94cba,field,ICU - Total,4,0.39375,0.39375,0.02213070079929503,0.7444981896992886,0.46891452396434313,0.46891452396434313,0.46891452396434313,0.46891452396434313,cf_ba09c313b94cba,Authorization for hospital admission / Components / ICU - Total,openEHR-EHR-COMPOSITION.hospitalisation.v1,Authorization for hospital admission,Components,numeric,DV_COUNT,<;>;between;equals;is_known;is_unknown,1.0,0.3,0.3,0.375,0.39375,6.0,6.0,3.0
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission,canonical_group,Patient admission,2,0.0,3.308333333333333,0.18594472417608732,0.16363278582064966,0.10306242638285164,0.10306242638285164,0.10306242638285164,0.10306242638285164,,,,,,,,,,,,,,,,
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree,canonical_subgroup,Tree,3,0.0,2.08125,0.11697656136770228,0.29807808334299657,0.18774141359758176,0.18774141359758176,0.18774141359758176,0.18774141359758176,,,,,,,,,,,,,,,,
field:cf_3db72fcc22b158,field,Patient class,4,0.13541666666666666,0.13541666666666666,0.0076110875764771255,0.19811697199612,0.12478193620637419,0.12478193620637419,0.12478193620637419,0.12478193620637419,cf_3db72fcc22b158,Patient admission / Tree / Patient class,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient admission,Tree,null,NULL_FLAVOUR,equals;is_known;is_unknown,1.0,0.041666666666666664,0.041666666666666664,0.375,0.13541666666666666,3.0,2.0,3.0
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Facility,canonical_subgroup,Tree / Assigned patient location / Facility,3,0.0,0.7395833333333334,0.041568247533067385,0.37626796058300305,0.23698850321056958,0.23698850321056958,0.23698850321056958,0.23698850321056958,,,,,,,,,,,,,,,,
field:cf_9449e602105d68,field,Universal ID,4,0.7395833333333334,0.7395833333333334,0.041568247533067385,0.7593666671364436,0.4782792814828727,0.4782792814828727,0.4782792814828727,0.4782792814828727,cf_9449e602105d68,Patient admission / Tree / Assigned patient location / Facility / Universal ID,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient admission,Tree / Assigned patient location / Facility,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.5833333333333334,0.5833333333333334,0.625,0.7395833333333334,6.0,5.5,5.0
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Patient_admission::Tree_/_Assigned_patient_location_/_Address,canonical_subgroup,Tree / Assigned patient location / Address,3,0.0,0.4875,0.027399915275317654,0.2592186846396531,0.16326622118391199,0.16326622118391199,0.16326622118391199,0.16326622118391199,,,,,,,,,,,,,,,,
field:cf_1d8359b2d21168,field,State/province,4,0.4875,0.4875,0.027399915275317654,0.5062926392457974,0.31888320912437107,0.31888320912437107,0.31888320912437107,0.31888320912437107,cf_1d8359b2d21168,Patient admission / Tree / Assigned patient location / Address / State/province,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient admission,Tree / Assigned patient location / Address,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.3,0.3,0.75,0.4875,6.0,5.5,6.0
field:cf_10f7d6c8e1d5c5,field,Admission type,4,0.39375,0.39375,0.02213070079929503,0.685101605447649,0.43150419655882544,0.43150419655882544,0.43150419655882544,0.43150419655882544,cf_10f7d6c8e1d5c5,Patient admission / Tree / Admission type,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient admission,Tree,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.3,0.3,0.375,0.39375,6.0,5.5,3.0
field:cf_2a67f6f1c22886,field,Hospital service,4,0.59375,0.59375,0.03337169168147663,1.1185136713677868,0.7044843265084122,0.7044843265084122,0.7044843265084122,0.7044843265084122,cf_2a67f6f1c22886,Patient admission / Tree / Hospital service,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient admission,Tree,text,DV_TEXT,contains;equals;is_known;is_unknown,1.0,0.5,0.5,0.375,0.59375,4.0,3.25,3.0
field:cf_22f759c45e42f4,field,Admit date/time,4,0.9583333333333334,0.9583333333333334,0.05386308131045351,1.2679714992903703,0.7986188015181771,0.7986188015181771,0.7986188015181771,0.7986188015181771,cf_22f759c45e42f4,Patient admission / Tree / Admit date/time,openEHR-EHR-COMPOSITION.hospitalisation.v1,Patient admission,Tree,temporal,DV_DATE_TIME,after;before;between;equals;is_known;is_unknown,1.0,0.8333333333333334,0.8333333333333334,0.5,0.9583333333333334,6.0,6.0,4.0
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis,canonical_group,Problem/Diagnosis,2,0.0,2.039855072463768,0.11464996135268554,0.3054249234334141,0.19236874523022382,0.19236874523022382,0.19236874523022382,0.19236874523022382,,,,,,,,,,,,,,,,
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Problem/Diagnosis::structure,canonical_subgroup,structure,3,0.0,2.039855072463768,0.11464996135268554,0.5345114976315847,0.3366565667092073,0.3366565667092073,0.3366565667092073,0.3366565667092073,,,,,,,,,,,,,,,,
field:cf_2db2fd852fb674,field,Problem,4,0.9583333333333334,0.9583333333333334,0.05386308131045351,1.526238624648098,0.9612856928798257,0.9612856928798257,0.9612856928798257,0.9612856928798257,cf_2db2fd852fb674,Problem/Diagnosis / structure / Problem,openEHR-EHR-COMPOSITION.hospitalisation.v1,Problem/Diagnosis,structure,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.8333333333333334,0.8333333333333334,0.5,0.9583333333333334,6.0,5.5,4.0
field:cf_49398dcbba5447,field,Secondary Diagnosis,4,1.0815217391304348,1.0815217391304348,0.06078688004223203,1.5861178391781812,0.9989999999999999,0.9989999999999999,0.9989999999999999,0.9989999999999999,cf_49398dcbba5447,Problem/Diagnosis / structure / Secondary Diagnosis,openEHR-EHR-COMPOSITION.hospitalisation.v1,Problem/Diagnosis,structure,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.9565217391304348,0.9565217391304348,0.5,1.0815217391304348,6.0,5.5,4.0
group:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken,canonical_group,Procedure undertaken,2,0.0,0.6770833333333334,0.038055437882385634,0.19883353911017487,0.1252332586297521,0.1252332586297521,0.1252332586297521,0.1252332586297521,,,,,,,,,,,,,,,,
subgroup:openEHR-EHR-COMPOSITION.hospitalisation.v1::Procedure_undertaken::Procedure_list,canonical_subgroup,Procedure list,3,0.0,0.6770833333333334,0.038055437882385634,0.3401765294683342,0.21425668670049514,0.21425668670049514,0.21425668670049514,0.21425668670049514,,,,,,,,,,,,,,,,
field:cf_18704e514938d4,field,Procedure,4,0.6770833333333334,0.6770833333333334,0.038055437882385634,0.6923079450389378,0.43604303539782846,0.43604303539782846,0.43604303539782846,0.43604303539782846,cf_18704e514938d4,Procedure undertaken / Procedure list / Procedure,openEHR-EHR-COMPOSITION.hospitalisation.v1,Procedure undertaken,Procedure list,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.5833333333333334,0.5833333333333334,0.375,0.6770833333333334,6.0,5.5,3.0
family:openEHR-EHR-COMPOSITION.demographic_data.v1,composition_family,openEHR-EHR-COMPOSITION.demographic_data.v1,1,0.0,2.644318181818182,0.14862378285702607,0.0937374266782375,0.05903955364380688,0.05903955364380688,0.05903955364380688,0.05903955364380688,,,,,,,,,,,,,,,,
group:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data,canonical_group,Demographic data,2,0.0,2.644318181818182,0.14862378285702607,0.14002754339588655,0.08819490733738351,0.08819490733738351,0.08819490733738351,0.08819490733738351,,,,,,,,,,,,,,,,
subgroup:openEHR-EHR-COMPOSITION.demographic_data.v1::Demographic_data::components,canonical_subgroup,components,3,0.0,2.644318181818182,0.14862378285702607,0.21928805794411782,0.1381163268421975,0.1381163268421975,0.1381163268421975,0.1381163268421975,,,,,,,,,,,,,,,,
field:cf_7f3b6795a0e812,field,birth date,4,1.09375,1.09375,0.061474168886930636,1.3025444384974727,0.8203942115254126,0.8203942115254126,0.8203942115254126,0.8203942115254126,cf_7f3b6795a0e812,Demographic data / components / birth date,openEHR-EHR-COMPOSITION.demographic_data.v1,Demographic data,components,temporal,DV_DATE,after;before;between;equals;is_known;is_unknown,1.0,1.0,1.0,0.375,1.09375,6.0,6.0,3.0
field:cf_e7551706658b4a,field,gender,4,0.39375,0.39375,0.02213070079929503,0.9422420791833217,0.593461477989464,0.593461477989464,0.593461477989464,0.593461477989464,cf_e7551706658b4a,Demographic data / components / gender,openEHR-EHR-COMPOSITION.demographic_data.v1,Demographic data,components,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.3,0.3,0.375,0.39375,6.0,5.5,3.0
field:cf_19e1b0f55ef007,field,race,4,0.1846590909090909,0.1846590909090909,0.010378755786105172,0.25646314013091687,0.1615306698293835,0.1615306698293835,0.1615306698293835,0.1615306698293835,cf_19e1b0f55ef007,Demographic data / components / race,openEHR-EHR-COMPOSITION.demographic_data.v1,Demographic data,components,null,NULL_FLAVOUR,equals;is_known;is_unknown,1.0,0.09090909090909091,0.09090909090909091,0.375,0.1846590909090909,3.0,2.0,3.0
field:cf_4122372d727029,field,ethnic group,4,0.1846590909090909,0.1846590909090909,0.010378755786105172,0.20413269327950728,0.1285708763554981,0.1285708763554981,0.1285708763554981,0.1285708763554981,cf_4122372d727029,Demographic data / components / ethnic group,openEHR-EHR-COMPOSITION.demographic_data.v1,Demographic data,components,null,NULL_FLAVOUR,equals;is_known;is_unknown,1.0,0.09090909090909091,0.09090909090909091,0.375,0.1846590909090909,3.0,2.0,3.0
field:cf_7ab0248b87b82e,field,educational level,4,0.39375,0.39375,0.02213070079929503,0.647594760489042,0.4078808962036245,0.4078808962036245,0.4078808962036245,0.4078808962036245,cf_7ab0248b87b82e,Demographic data / components / educational level,openEHR-EHR-COMPOSITION.demographic_data.v1,Demographic data,components,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.3,0.3,0.375,0.39375,6.0,5.5,3.0
field:cf_eee397355aecbe,field,nationality,4,0.39375,0.39375,0.02213070079929503,0.5292552002421285,0.33334594188527394,0.33334594188527394,0.33334594188527394,0.33334594188527394,cf_eee397355aecbe,Demographic data / components / nationality,openEHR-EHR-COMPOSITION.demographic_data.v1,Demographic data,components,coded,DV_CODED_TEXT,contains;equals;in;is_known;is_unknown;not_equals,1.0,0.3,0.3,0.375,0.39375,6.0,5.5,3.0
